,Artist,Streams,Daily,As lead,Solo,As feature,Artist_id
0,Drake,85041.3,50.775,57252.6,32681.6,27788.7,3TVXtAsR1Inumwj472S9r4
1,Drake,85041.3,50.775,57252.6,32681.6,27788.7,3TVXtAsR1Inumwj472S9r4
2,Drake,85041.3,50.775,57252.6,32681.6,27788.7,3TVXtAsR1Inumwj472S9r4
3,Drake,85041.3,50.775,57252.6,32681.6,27788.7,3TVXtAsR1Inumwj472S9r4
4,Drake,85041.3,50.775,57252.6,32681.6,27788.7,3TVXtAsR1Inumwj472S9r4
5,Drake,85041.3,50.775,57252.6,32681.6,27788.7,3TVXtAsR1Inumwj472S9r4
6,Drake,85041.3,50.775,57252.6,32681.6,27788.7,3TVXtAsR1Inumwj472S9r4
7,Drake,85041.3,50.775,57252.6,32681.6,27788.7,3TVXtAsR1Inumwj472S9r4
8,Drake,85041.3,50.775,57252.6,32681.6,27788.7,3TVXtAsR1Inumwj472S9r4
9,Drake,85041.3,50.775,57252.6,32681.6,27788.7,3TVXtAsR1Inumwj472S9r4
10,Bad Bunny,67533.0,44.82,40969.6,23073.0,26563.4,4q3ewBCX7sLwd24euuV69X
11,Bad Bunny,67533.0,44.82,40969.6,23073.0,26563.4,4q3ewBCX7sLwd24euuV69X
12,Bad Bunny,67533.0,44.82,40969.6,23073.0,26563.4,4q3ewBCX7sLwd24euuV69X
13,Bad Bunny,67533.0,44.82,40969.6,23073.0,26563.4,4q3ewBCX7sLwd24euuV69X
14,Bad Bunny,67533.0,44.82,40969.6,23073.0,26563.4,4q3ewBCX7sLwd24euuV69X
15,Bad Bunny,67533.0,44.82,40969.6,23073.0,26563.4,4q3ewBCX7sLwd24euuV69X
16,Bad Bunny,67533.0,44.82,40969.6,23073.0,26563.4,4q3ewBCX7sLwd24euuV69X
17,Bad Bunny,67533.0,44.82,40969.6,23073.0,26563.4,4q3ewBCX7sLwd24euuV69X
18,Bad Bunny,67533.0,44.82,40969.6,23073.0,26563.4,4q3ewBCX7sLwd24euuV69X
19,Bad Bunny,67533.0,44.82,40969.6,23073.0,26563.4,4q3ewBCX7sLwd24euuV69X
20,Taylor Swift,57859.0,85.793,55566.7,50425.7,2292.4,06HL4z0CvFAxyc27GXpf02
21,Taylor Swift,57859.0,85.793,55566.7,50425.7,2292.4,06HL4z0CvFAxyc27GXpf02
22,Taylor Swift,57859.0,85.793,55566.7,50425.7,2292.4,06HL4z0CvFAxyc27GXpf02
23,Taylor Swift,57859.0,85.793,55566.7,50425.7,2292.4,06HL4z0CvFAxyc27GXpf02
24,Taylor Swift,57859.0,85.793,55566.7,50425.7,2292.4,06HL4z0CvFAxyc27GXpf02
25,Taylor Swift,57859.0,85.793,55566.7,50425.7,2292.4,06HL4z0CvFAxyc27GXpf02
26,Taylor Swift,57859.0,85.793,55566.7,50425.7,2292.4,06HL4z0CvFAxyc27GXpf02
27,Taylor Swift,57859.0,85.793,55566.7,50425.7,2292.4,06HL4z0CvFAxyc27GXpf02
28,Taylor Swift,57859.0,85.793,55566.7,50425.7,2292.4,06HL4z0CvFAxyc27GXpf02
29,The Weeknd,53665.2,44.437,42673.3,31164.2,10991.9,1Xyo4u8uXC1ZmMpatF05PJ
30,The Weeknd,53665.2,44.437,42673.3,31164.2,10991.9,1Xyo4u8uXC1ZmMpatF05PJ
31,The Weeknd,53665.2,44.437,42673.3,31164.2,10991.9,1Xyo4u8uXC1ZmMpatF05PJ
32,The Weeknd,53665.2,44.437,42673.3,31164.2,10991.9,1Xyo4u8uXC1ZmMpatF05PJ
33,The Weeknd,53665.2,44.437,42673.3,31164.2,10991.9,1Xyo4u8uXC1ZmMpatF05PJ
34,The Weeknd,53665.2,44.437,42673.3,31164.2,10991.9,1Xyo4u8uXC1ZmMpatF05PJ
35,The Weeknd,53665.2,44.437,42673.3,31164.2,10991.9,1Xyo4u8uXC1ZmMpatF05PJ
36,The Weeknd,53665.2,44.437,42673.3,31164.2,10991.9,1Xyo4u8uXC1ZmMpatF05PJ
37,The Weeknd,53665.2,44.437,42673.3,31164.2,10991.9,1Xyo4u8uXC1ZmMpatF05PJ
38,Ed Sheeran,47907.7,17.506,42767.9,33917.0,5139.8,6eUKZXaKkcviH0Ku9w2n3V
39,Ed Sheeran,47907.7,17.506,42767.9,33917.0,5139.8,6eUKZXaKkcviH0Ku9w2n3V
40,Ed Sheeran,47907.7,17.506,42767.9,33917.0,5139.8,6eUKZXaKkcviH0Ku9w2n3V
41,Ed Sheeran,47907.7,17.506,42767.9,33917.0,5139.8,6eUKZXaKkcviH0Ku9w2n3V
42,Ed Sheeran,47907.7,17.506,42767.9,33917.0,5139.8,6eUKZXaKkcviH0Ku9w2n3V
43,Ed Sheeran,47907.7,17.506,42767.9,33917.0,5139.8,6eUKZXaKkcviH0Ku9w2n3V
44,Ed Sheeran,47907.7,17.506,42767.9,33917.0,5139.8,6eUKZXaKkcviH0Ku9w2n3V
45,Ed Sheeran,47907.7,17.506,42767.9,33917.0,5139.8,6eUKZXaKkcviH0Ku9w2n3V
46,Ed Sheeran,47907.7,17.506,42767.9,33917.0,5139.8,6eUKZXaKkcviH0Ku9w2n3V
47,Ed Sheeran,47907.7,17.506,42767.9,33917.0,5139.8,6eUKZXaKkcviH0Ku9w2n3V
48,Justin Bieber,47525.7,18.868,27988.0,17183.9,19537.7,1uNFoZAHBGtllmzznpCI3s
49,Justin Bieber,47525.7,18.868,27988.0,17183.9,19537.7,1uNFoZAHBGtllmzznpCI3s
50,Justin Bieber,47525.7,18.868,27988.0,17183.9,19537.7,1uNFoZAHBGtllmzznpCI3s
51,Justin Bieber,47525.7,18.868,27988.0,17183.9,19537.7,1uNFoZAHBGtllmzznpCI3s
52,Justin Bieber,47525.7,18.868,27988.0,17183.9,19537.7,1uNFoZAHBGtllmzznpCI3s
53,Justin Bieber,47525.7,18.868,27988.0,17183.9,19537.7,1uNFoZAHBGtllmzznpCI3s
54,Justin Bieber,47525.7,18.868,27988.0,17183.9,19537.7,1uNFoZAHBGtllmzznpCI3s
55,Justin Bieber,47525.7,18.868,27988.0,17183.9,19537.7,1uNFoZAHBGtllmzznpCI3s
56,Justin Bieber,47525.7,18.868,27988.0,17183.9,19537.7,1uNFoZAHBGtllmzznpCI3s
57,Eminem,42029.0,20.175,35475.8,21576.7,6553.2,7dGJo4pcD2V6oG8kP0tJRR
58,Eminem,42029.0,20.175,35475.8,21576.7,6553.2,7dGJo4pcD2V6oG8kP0tJRR
59,Eminem,42029.0,20.175,35475.8,21576.7,6553.2,7dGJo4pcD2V6oG8kP0tJRR
60,Eminem,42029.0,20.175,35475.8,21576.7,6553.2,7dGJo4pcD2V6oG8kP0tJRR
61,Eminem,42029.0,20.175,35475.8,21576.7,6553.2,7dGJo4pcD2V6oG8kP0tJRR
62,Eminem,42029.0,20.175,35475.8,21576.7,6553.2,7dGJo4pcD2V6oG8kP0tJRR
63,Eminem,42029.0,20.175,35475.8,21576.7,6553.2,7dGJo4pcD2V6oG8kP0tJRR
64,Eminem,42029.0,20.175,35475.8,21576.7,6553.2,7dGJo4pcD2V6oG8kP0tJRR
65,Eminem,42029.0,20.175,35475.8,21576.7,6553.2,7dGJo4pcD2V6oG8kP0tJRR
66,Eminem,42029.0,20.175,35475.8,21576.7,6553.2,7dGJo4pcD2V6oG8kP0tJRR
67,Ariana Grande,40111.0,17.158,33219.8,23307.3,6891.2,66CXWjxzNUsdJxJ2JdwvnR
68,Ariana Grande,40111.0,17.158,33219.8,23307.3,6891.2,66CXWjxzNUsdJxJ2JdwvnR
69,Ariana Grande,40111.0,17.158,33219.8,23307.3,6891.2,66CXWjxzNUsdJxJ2JdwvnR
70,Ariana Grande,40111.0,17.158,33219.8,23307.3,6891.2,66CXWjxzNUsdJxJ2JdwvnR
71,Ariana Grande,40111.0,17.158,33219.8,23307.3,6891.2,66CXWjxzNUsdJxJ2JdwvnR
72,Ariana Grande,40111.0,17.158,33219.8,23307.3,6891.2,66CXWjxzNUsdJxJ2JdwvnR
73,Ariana Grande,40111.0,17.158,33219.8,23307.3,6891.2,66CXWjxzNUsdJxJ2JdwvnR
74,Ariana Grande,40111.0,17.158,33219.8,23307.3,6891.2,66CXWjxzNUsdJxJ2JdwvnR
75,Ariana Grande,40111.0,17.158,33219.8,23307.3,6891.2,66CXWjxzNUsdJxJ2JdwvnR
76,Ariana Grande,40111.0,17.158,33219.8,23307.3,6891.2,66CXWjxzNUsdJxJ2JdwvnR
77,J Balvin,38774.8,11.784,17450.7,5699.8,21324.2,1vyhD5VmyZ7KMfW5gqLgo5
78,J Balvin,38774.8,11.784,17450.7,5699.8,21324.2,1vyhD5VmyZ7KMfW5gqLgo5
79,J Balvin,38774.8,11.784,17450.7,5699.8,21324.2,1vyhD5VmyZ7KMfW5gqLgo5
80,J Balvin,38774.8,11.784,17450.7,5699.8,21324.2,1vyhD5VmyZ7KMfW5gqLgo5
81,J Balvin,38774.8,11.784,17450.7,5699.8,21324.2,1vyhD5VmyZ7KMfW5gqLgo5
82,J Balvin,38774.8,11.784,17450.7,5699.8,21324.2,1vyhD5VmyZ7KMfW5gqLgo5
83,J Balvin,38774.8,11.784,17450.7,5699.8,21324.2,1vyhD5VmyZ7KMfW5gqLgo5
84,J Balvin,38774.8,11.784,17450.7,5699.8,21324.2,1vyhD5VmyZ7KMfW5gqLgo5
85,J Balvin,38774.8,11.784,17450.7,5699.8,21324.2,1vyhD5VmyZ7KMfW5gqLgo5
86,J Balvin,38774.8,11.784,17450.7,5699.8,21324.2,1vyhD5VmyZ7KMfW5gqLgo5
87,Post Malone,38002.7,21.095,34494.0,18943.9,3508.6,246dkjvS1zLTtiykXe5h60
88,Post Malone,38002.7,21.095,34494.0,18943.9,3508.6,246dkjvS1zLTtiykXe5h60
89,Post Malone,38002.7,21.095,34494.0,18943.9,3508.6,246dkjvS1zLTtiykXe5h60
90,Post Malone,38002.7,21.095,34494.0,18943.9,3508.6,246dkjvS1zLTtiykXe5h60
91,Post Malone,38002.7,21.095,34494.0,18943.9,3508.6,246dkjvS1zLTtiykXe5h60
92,Post Malone,38002.7,21.095,34494.0,18943.9,3508.6,246dkjvS1zLTtiykXe5h60
93,Post Malone,38002.7,21.095,34494.0,18943.9,3508.6,246dkjvS1zLTtiykXe5h60
94,Post Malone,38002.7,21.095,34494.0,18943.9,3508.6,246dkjvS1zLTtiykXe5h60
95,Post Malone,38002.7,21.095,34494.0,18943.9,3508.6,246dkjvS1zLTtiykXe5h60
96,Post Malone,38002.7,21.095,34494.0,18943.9,3508.6,246dkjvS1zLTtiykXe5h60
97,Kanye West,37667.2,24.157,27205.7,18032.3,10461.6,5K4W6rqBFWDnAN6FQUkS6x
98,Kanye West,37667.2,24.157,27205.7,18032.3,10461.6,5K4W6rqBFWDnAN6FQUkS6x
99,Kanye West,37667.2,24.157,27205.7,18032.3,10461.6,5K4W6rqBFWDnAN6FQUkS6x
100,Kanye West,37667.2,24.157,27205.7,18032.3,10461.6,5K4W6rqBFWDnAN6FQUkS6x
101,Kanye West,37667.2,24.157,27205.7,18032.3,10461.6,5K4W6rqBFWDnAN6FQUkS6x
102,Kanye West,37667.2,24.157,27205.7,18032.3,10461.6,5K4W6rqBFWDnAN6FQUkS6x
103,Kanye West,37667.2,24.157,27205.7,18032.3,10461.6,5K4W6rqBFWDnAN6FQUkS6x
104,Kanye West,37667.2,24.157,27205.7,18032.3,10461.6,5K4W6rqBFWDnAN6FQUkS6x
105,Kanye West,37667.2,24.157,27205.7,18032.3,10461.6,5K4W6rqBFWDnAN6FQUkS6x
106,Kanye West,37667.2,24.157,27205.7,18032.3,10461.6,5K4W6rqBFWDnAN6FQUkS6x
107,Travis Scott,37489.0,38.359,18839.2,14960.2,18649.7,0Y5tJX1MQlPlqiwlOH1tJY
108,Travis Scott,37489.0,38.359,18839.2,14960.2,18649.7,0Y5tJX1MQlPlqiwlOH1tJY
109,Travis Scott,37489.0,38.359,18839.2,14960.2,18649.7,0Y5tJX1MQlPlqiwlOH1tJY
110,Travis Scott,37489.0,38.359,18839.2,14960.2,18649.7,0Y5tJX1MQlPlqiwlOH1tJY
111,Travis Scott,37489.0,38.359,18839.2,14960.2,18649.7,0Y5tJX1MQlPlqiwlOH1tJY
112,Travis Scott,37489.0,38.359,18839.2,14960.2,18649.7,0Y5tJX1MQlPlqiwlOH1tJY
113,Travis Scott,37489.0,38.359,18839.2,14960.2,18649.7,0Y5tJX1MQlPlqiwlOH1tJY
114,Travis Scott,37489.0,38.359,18839.2,14960.2,18649.7,0Y5tJX1MQlPlqiwlOH1tJY
115,Travis Scott,37489.0,38.359,18839.2,14960.2,18649.7,0Y5tJX1MQlPlqiwlOH1tJY
116,Travis Scott,37489.0,38.359,18839.2,14960.2,18649.7,0Y5tJX1MQlPlqiwlOH1tJY
117,BTS,35778.0,14.96,32041.3,28991.6,3736.7,3Nrfpe0tUJi4K4DXYWgMUX
118,BTS,35778.0,14.96,32041.3,28991.6,3736.7,3Nrfpe0tUJi4K4DXYWgMUX
119,BTS,35778.0,14.96,32041.3,28991.6,3736.7,3Nrfpe0tUJi4K4DXYWgMUX
120,BTS,35778.0,14.96,32041.3,28991.6,3736.7,3Nrfpe0tUJi4K4DXYWgMUX
121,BTS,35778.0,14.96,32041.3,28991.6,3736.7,3Nrfpe0tUJi4K4DXYWgMUX
122,BTS,35778.0,14.96,32041.3,28991.6,3736.7,3Nrfpe0tUJi4K4DXYWgMUX
123,BTS,35778.0,14.96,32041.3,28991.6,3736.7,3Nrfpe0tUJi4K4DXYWgMUX
124,BTS,35778.0,14.96,32041.3,28991.6,3736.7,3Nrfpe0tUJi4K4DXYWgMUX
125,BTS,35778.0,14.96,32041.3,28991.6,3736.7,3Nrfpe0tUJi4K4DXYWgMUX
126,BTS,35778.0,14.96,32041.3,28991.6,3736.7,3Nrfpe0tUJi4K4DXYWgMUX
127,Ozuna,33315.0,13.737,13957.5,6226.7,19357.5,1i8SpTcr7yvPOmcqrbnVXY
128,Ozuna,33315.0,13.737,13957.5,6226.7,19357.5,1i8SpTcr7yvPOmcqrbnVXY
129,Ozuna,33315.0,13.737,13957.5,6226.7,19357.5,1i8SpTcr7yvPOmcqrbnVXY
130,Ozuna,33315.0,13.737,13957.5,6226.7,19357.5,1i8SpTcr7yvPOmcqrbnVXY
131,Ozuna,33315.0,13.737,13957.5,6226.7,19357.5,1i8SpTcr7yvPOmcqrbnVXY
132,Ozuna,33315.0,13.737,13957.5,6226.7,19357.5,1i8SpTcr7yvPOmcqrbnVXY
133,Ozuna,33315.0,13.737,13957.5,6226.7,19357.5,1i8SpTcr7yvPOmcqrbnVXY
134,Ozuna,33315.0,13.737,13957.5,6226.7,19357.5,1i8SpTcr7yvPOmcqrbnVXY
135,Ozuna,33315.0,13.737,13957.5,6226.7,19357.5,1i8SpTcr7yvPOmcqrbnVXY
136,Ozuna,33315.0,13.737,13957.5,6226.7,19357.5,1i8SpTcr7yvPOmcqrbnVXY
137,Juice WRLD,32332.5,13.41,23613.9,18277.1,8718.6,4MCBfE4596Uoi2O4DtmEMz
138,Juice WRLD,32332.5,13.41,23613.9,18277.1,8718.6,4MCBfE4596Uoi2O4DtmEMz
139,Juice WRLD,32332.5,13.41,23613.9,18277.1,8718.6,4MCBfE4596Uoi2O4DtmEMz
140,Juice WRLD,32332.5,13.41,23613.9,18277.1,8718.6,4MCBfE4596Uoi2O4DtmEMz
141,Juice WRLD,32332.5,13.41,23613.9,18277.1,8718.6,4MCBfE4596Uoi2O4DtmEMz
142,Juice WRLD,32332.5,13.41,23613.9,18277.1,8718.6,4MCBfE4596Uoi2O4DtmEMz
143,Juice WRLD,32332.5,13.41,23613.9,18277.1,8718.6,4MCBfE4596Uoi2O4DtmEMz
144,Juice WRLD,32332.5,13.41,23613.9,18277.1,8718.6,4MCBfE4596Uoi2O4DtmEMz
145,Juice WRLD,32332.5,13.41,23613.9,18277.1,8718.6,4MCBfE4596Uoi2O4DtmEMz
146,Juice WRLD,32332.5,13.41,23613.9,18277.1,8718.6,4MCBfE4596Uoi2O4DtmEMz
147,Future,31001.7,20.513,15374.1,7299.6,15627.6,1RyvyyTE3xzB2ZywiAwp0i
148,Future,31001.7,20.513,15374.1,7299.6,15627.6,1RyvyyTE3xzB2ZywiAwp0i
149,Future,31001.7,20.513,15374.1,7299.6,15627.6,1RyvyyTE3xzB2ZywiAwp0i
150,Future,31001.7,20.513,15374.1,7299.6,15627.6,1RyvyyTE3xzB2ZywiAwp0i
151,Future,31001.7,20.513,15374.1,7299.6,15627.6,1RyvyyTE3xzB2ZywiAwp0i
152,Future,31001.7,20.513,15374.1,7299.6,15627.6,1RyvyyTE3xzB2ZywiAwp0i
153,Future,31001.7,20.513,15374.1,7299.6,15627.6,1RyvyyTE3xzB2ZywiAwp0i
154,Future,31001.7,20.513,15374.1,7299.6,15627.6,1RyvyyTE3xzB2ZywiAwp0i
155,Future,31001.7,20.513,15374.1,7299.6,15627.6,1RyvyyTE3xzB2ZywiAwp0i
156,Future,31001.7,20.513,15374.1,7299.6,15627.6,1RyvyyTE3xzB2ZywiAwp0i
157,Nicki Minaj,30759.8,16.361,10631.1,6013.9,20128.7,0hCNtLu0JehylgoiP8L4Gh
158,Nicki Minaj,30759.8,16.361,10631.1,6013.9,20128.7,0hCNtLu0JehylgoiP8L4Gh
159,Nicki Minaj,30759.8,16.361,10631.1,6013.9,20128.7,0hCNtLu0JehylgoiP8L4Gh
160,Nicki Minaj,30759.8,16.361,10631.1,6013.9,20128.7,0hCNtLu0JehylgoiP8L4Gh
161,Nicki Minaj,30759.8,16.361,10631.1,6013.9,20128.7,0hCNtLu0JehylgoiP8L4Gh
162,Nicki Minaj,30759.8,16.361,10631.1,6013.9,20128.7,0hCNtLu0JehylgoiP8L4Gh
163,Nicki Minaj,30759.8,16.361,10631.1,6013.9,20128.7,0hCNtLu0JehylgoiP8L4Gh
164,Nicki Minaj,30759.8,16.361,10631.1,6013.9,20128.7,0hCNtLu0JehylgoiP8L4Gh
165,Nicki Minaj,30759.8,16.361,10631.1,6013.9,20128.7,0hCNtLu0JehylgoiP8L4Gh
166,Nicki Minaj,30759.8,16.361,10631.1,6013.9,20128.7,0hCNtLu0JehylgoiP8L4Gh
167,Kendrick Lamar,29836.5,16.652,20052.2,12208.1,9784.3,2YZyLoL8N0Wb9xBt1NhZWg
168,Kendrick Lamar,29836.5,16.652,20052.2,12208.1,9784.3,2YZyLoL8N0Wb9xBt1NhZWg
169,Kendrick Lamar,29836.5,16.652,20052.2,12208.1,9784.3,2YZyLoL8N0Wb9xBt1NhZWg
170,Kendrick Lamar,29836.5,16.652,20052.2,12208.1,9784.3,2YZyLoL8N0Wb9xBt1NhZWg
171,Kendrick Lamar,29836.5,16.652,20052.2,12208.1,9784.3,2YZyLoL8N0Wb9xBt1NhZWg
172,Kendrick Lamar,29836.5,16.652,20052.2,12208.1,9784.3,2YZyLoL8N0Wb9xBt1NhZWg
173,Kendrick Lamar,29836.5,16.652,20052.2,12208.1,9784.3,2YZyLoL8N0Wb9xBt1NhZWg
174,Kendrick Lamar,29836.5,16.652,20052.2,12208.1,9784.3,2YZyLoL8N0Wb9xBt1NhZWg
175,Kendrick Lamar,29836.5,16.652,20052.2,12208.1,9784.3,2YZyLoL8N0Wb9xBt1NhZWg
176,Kendrick Lamar,29836.5,16.652,20052.2,12208.1,9784.3,2YZyLoL8N0Wb9xBt1NhZWg
177,XXXTENTACION,28370.7,11.181,24681.3,20244.5,3689.4,15UsOTVnJzReFVN1VCnxy4
178,XXXTENTACION,28370.7,11.181,24681.3,20244.5,3689.4,15UsOTVnJzReFVN1VCnxy4
179,XXXTENTACION,28370.7,11.181,24681.3,20244.5,3689.4,15UsOTVnJzReFVN1VCnxy4
180,XXXTENTACION,28370.7,11.181,24681.3,20244.5,3689.4,15UsOTVnJzReFVN1VCnxy4
181,XXXTENTACION,28370.7,11.181,24681.3,20244.5,3689.4,15UsOTVnJzReFVN1VCnxy4
182,XXXTENTACION,28370.7,11.181,24681.3,20244.5,3689.4,15UsOTVnJzReFVN1VCnxy4
183,XXXTENTACION,28370.7,11.181,24681.3,20244.5,3689.4,15UsOTVnJzReFVN1VCnxy4
184,XXXTENTACION,28370.7,11.181,24681.3,20244.5,3689.4,15UsOTVnJzReFVN1VCnxy4
185,XXXTENTACION,28370.7,11.181,24681.3,20244.5,3689.4,15UsOTVnJzReFVN1VCnxy4
186,Chris Brown,28314.1,12.788,14904.7,7064.1,13409.3,7bXgB6jMjp9ATFy66eO08Z
187,Chris Brown,28314.1,12.788,14904.7,7064.1,13409.3,7bXgB6jMjp9ATFy66eO08Z
188,Chris Brown,28314.1,12.788,14904.7,7064.1,13409.3,7bXgB6jMjp9ATFy66eO08Z
189,Chris Brown,28314.1,12.788,14904.7,7064.1,13409.3,7bXgB6jMjp9ATFy66eO08Z
190,Chris Brown,28314.1,12.788,14904.7,7064.1,13409.3,7bXgB6jMjp9ATFy66eO08Z
191,Chris Brown,28314.1,12.788,14904.7,7064.1,13409.3,7bXgB6jMjp9ATFy66eO08Z
192,Chris Brown,28314.1,12.788,14904.7,7064.1,13409.3,7bXgB6jMjp9ATFy66eO08Z
193,Chris Brown,28314.1,12.788,14904.7,7064.1,13409.3,7bXgB6jMjp9ATFy66eO08Z
194,Chris Brown,28314.1,12.788,14904.7,7064.1,13409.3,7bXgB6jMjp9ATFy66eO08Z
195,Chris Brown,28314.1,12.788,14904.7,7064.1,13409.3,7bXgB6jMjp9ATFy66eO08Z
196,Imagine Dragons,28100.5,16.133,26430.9,22543.8,1669.6,53XhwfbYqKCa1cC15pYq2q
197,Imagine Dragons,28100.5,16.133,26430.9,22543.8,1669.6,53XhwfbYqKCa1cC15pYq2q
198,Imagine Dragons,28100.5,16.133,26430.9,22543.8,1669.6,53XhwfbYqKCa1cC15pYq2q
199,Imagine Dragons,28100.5,16.133,26430.9,22543.8,1669.6,53XhwfbYqKCa1cC15pYq2q
200,Imagine Dragons,28100.5,16.133,26430.9,22543.8,1669.6,53XhwfbYqKCa1cC15pYq2q
201,Imagine Dragons,28100.5,16.133,26430.9,22543.8,1669.6,53XhwfbYqKCa1cC15pYq2q
202,Imagine Dragons,28100.5,16.133,26430.9,22543.8,1669.6,53XhwfbYqKCa1cC15pYq2q
203,Imagine Dragons,28100.5,16.133,26430.9,22543.8,1669.6,53XhwfbYqKCa1cC15pYq2q
204,Imagine Dragons,28100.5,16.133,26430.9,22543.8,1669.6,53XhwfbYqKCa1cC15pYq2q
205,Imagine Dragons,28100.5,16.133,26430.9,22543.8,1669.6,53XhwfbYqKCa1cC15pYq2q
206,Khalid,27776.0,8.833,14779.4,9759.3,12996.6,6LuN9FCkKOj5PcnpouEgny
207,Khalid,27776.0,8.833,14779.4,9759.3,12996.6,6LuN9FCkKOj5PcnpouEgny
208,Khalid,27776.0,8.833,14779.4,9759.3,12996.6,6LuN9FCkKOj5PcnpouEgny
209,Khalid,27776.0,8.833,14779.4,9759.3,12996.6,6LuN9FCkKOj5PcnpouEgny
210,Khalid,27776.0,8.833,14779.4,9759.3,12996.6,6LuN9FCkKOj5PcnpouEgny
211,Khalid,27776.0,8.833,14779.4,9759.3,12996.6,6LuN9FCkKOj5PcnpouEgny
212,Khalid,27776.0,8.833,14779.4,9759.3,12996.6,6LuN9FCkKOj5PcnpouEgny
213,Khalid,27776.0,8.833,14779.4,9759.3,12996.6,6LuN9FCkKOj5PcnpouEgny
214,Khalid,27776.0,8.833,14779.4,9759.3,12996.6,6LuN9FCkKOj5PcnpouEgny
215,Khalid,27776.0,8.833,14779.4,9759.3,12996.6,6LuN9FCkKOj5PcnpouEgny
216,Coldplay,27526.1,14.86,25154.3,22329.9,2371.8,4gzpq5DPGxSnKTe4SA8HAU
217,Coldplay,27526.1,14.86,25154.3,22329.9,2371.8,4gzpq5DPGxSnKTe4SA8HAU
218,Coldplay,27526.1,14.86,25154.3,22329.9,2371.8,4gzpq5DPGxSnKTe4SA8HAU
219,Coldplay,27526.1,14.86,25154.3,22329.9,2371.8,4gzpq5DPGxSnKTe4SA8HAU
220,Coldplay,27526.1,14.86,25154.3,22329.9,2371.8,4gzpq5DPGxSnKTe4SA8HAU
221,Coldplay,27526.1,14.86,25154.3,22329.9,2371.8,4gzpq5DPGxSnKTe4SA8HAU
222,Coldplay,27526.1,14.86,25154.3,22329.9,2371.8,4gzpq5DPGxSnKTe4SA8HAU
223,Coldplay,27526.1,14.86,25154.3,22329.9,2371.8,4gzpq5DPGxSnKTe4SA8HAU
224,Coldplay,27526.1,14.86,25154.3,22329.9,2371.8,4gzpq5DPGxSnKTe4SA8HAU
225,Coldplay,27526.1,14.86,25154.3,22329.9,2371.8,4gzpq5DPGxSnKTe4SA8HAU
226,Bruno Mars,27465.0,19.063,20901.5,17207.5,6563.5,0du5cEVh5yTK9QJze8zA0C
227,Bruno Mars,27465.0,19.063,20901.5,17207.5,6563.5,0du5cEVh5yTK9QJze8zA0C
228,Bruno Mars,27465.0,19.063,20901.5,17207.5,6563.5,0du5cEVh5yTK9QJze8zA0C
229,Bruno Mars,27465.0,19.063,20901.5,17207.5,6563.5,0du5cEVh5yTK9QJze8zA0C
230,Bruno Mars,27465.0,19.063,20901.5,17207.5,6563.5,0du5cEVh5yTK9QJze8zA0C
231,Bruno Mars,27465.0,19.063,20901.5,17207.5,6563.5,0du5cEVh5yTK9QJze8zA0C
232,Bruno Mars,27465.0,19.063,20901.5,17207.5,6563.5,0du5cEVh5yTK9QJze8zA0C
233,Bruno Mars,27465.0,19.063,20901.5,17207.5,6563.5,0du5cEVh5yTK9QJze8zA0C
234,Bruno Mars,27465.0,19.063,20901.5,17207.5,6563.5,0du5cEVh5yTK9QJze8zA0C
235,Dua Lipa,27235.7,15.613,17797.4,14127.9,9438.3,6M2wZ9GZgrQXHCFfjv46we
236,Dua Lipa,27235.7,15.613,17797.4,14127.9,9438.3,6M2wZ9GZgrQXHCFfjv46we
237,Dua Lipa,27235.7,15.613,17797.4,14127.9,9438.3,6M2wZ9GZgrQXHCFfjv46we
238,Dua Lipa,27235.7,15.613,17797.4,14127.9,9438.3,6M2wZ9GZgrQXHCFfjv46we
239,Dua Lipa,27235.7,15.613,17797.4,14127.9,9438.3,6M2wZ9GZgrQXHCFfjv46we
240,Dua Lipa,27235.7,15.613,17797.4,14127.9,9438.3,6M2wZ9GZgrQXHCFfjv46we
241,Dua Lipa,27235.7,15.613,17797.4,14127.9,9438.3,6M2wZ9GZgrQXHCFfjv46we
242,Dua Lipa,27235.7,15.613,17797.4,14127.9,9438.3,6M2wZ9GZgrQXHCFfjv46we
243,Dua Lipa,27235.7,15.613,17797.4,14127.9,9438.3,6M2wZ9GZgrQXHCFfjv46we
244,Dua Lipa,27235.7,15.613,17797.4,14127.9,9438.3,6M2wZ9GZgrQXHCFfjv46we
245,Daddy Yankee,27177.1,13.461,12446.0,6377.9,14731.1,4VMYDCV2IEDYJArk749S6m
246,Daddy Yankee,27177.1,13.461,12446.0,6377.9,14731.1,4VMYDCV2IEDYJArk749S6m
247,Daddy Yankee,27177.1,13.461,12446.0,6377.9,14731.1,4VMYDCV2IEDYJArk749S6m
248,Daddy Yankee,27177.1,13.461,12446.0,6377.9,14731.1,4VMYDCV2IEDYJArk749S6m
249,Daddy Yankee,27177.1,13.461,12446.0,6377.9,14731.1,4VMYDCV2IEDYJArk749S6m
250,Daddy Yankee,27177.1,13.461,12446.0,6377.9,14731.1,4VMYDCV2IEDYJArk749S6m
251,Daddy Yankee,27177.1,13.461,12446.0,6377.9,14731.1,4VMYDCV2IEDYJArk749S6m
252,Daddy Yankee,27177.1,13.461,12446.0,6377.9,14731.1,4VMYDCV2IEDYJArk749S6m
